country,time,pspp,bond_yields_10yr,yield_spreads,lt_govt_debt_sec_issued,st_govt_debt_sec_issued,hicp,ciss_country,industrial_output,M2,vix,debt_to_gdp,primary_deficit,real_gdp,ECB_10yr_benchmark,ecb_yield_spreads
Slovenia,2022-03,-177,1.04,76,50221.06,520,6.00,,136.30,6.600,33.400,74.500,-3.370,14009.2,1.0542,-1.42
Slovenia,2022-04,204,1.55,80,50998.76,513.5,7.40,,129.40,6.500,26.190,74.600,-2.538,13313.3,1.5682,-1.82
Slovenia,2022-05,123,1.82,87,51501.46,530.3,8.70,,133.90,6.100,28.710,74.600,-2.538,13313.3,1.8742,-5.42
Slovenia,2022-06,81,2.09,64,51994.46,554.1,10.80,,135.40,6.000,21.330,74.600,-2.538,13313.3,2.4373,-34.73
Slovenia,2022-07,97,2.10,102,51994.46,496.5,11.70,,128.80,5.900,25.870,73.500,-2.100,15017,2.0925,0.75
Slovenia,2022-08,72,1.71,68,51994.46,391.5,11.50,,134.50,6.300,31.620,73.500,-2.100,15017,2.0582,-34.82
Slovenia,2022-09,107,1.70,-10,52419.06,352,10.60,,130.40,6.200,25.880,73.500,-2.100,15017,2.8138,-111.38
Slovenia,2022-10,73,2.51,32,53834.56,288.5,10.30,,122.90,5.100,20.580,72.400,-1.887,15309.4,3.185,-67.50
Slovenia,2022-11,52,3.56,149,54358.46,293.7,10.80,,130.60,4.600,21.670,72.400,-1.887,15309.4,2.9341,62.59
Slovenia,2022-12,49,3.52,143,54259.429,194.5,10.80,,128.60,3.900,19.400,72.400,-1.887,15309.4,3.0002,51.98
Slovenia,2023-01,61,3.25,106,54819.279,278.25,9.90,,131.60,3.000,20.700,69.900,-1.937,15348.9,3.0442,20.58
Slovenia,2023-02,54,3.38,101,55888.329,324.61,9.40,,125.90,2.100,18.700,69.900,-1.937,15348.9,3.223,15.70
Slovenia,2023-03,-320,3.54,116,56331.129,436.607,10.40,,128.80,1.500,15.780,69.900,-1.937,15348.9,3.2328,30.72
Spain,2019-11,2958,0.39,74,26228.039,75860,0.50,0.021,106.10,6.100,13.780,100.200,-0.533,306040,0.3016,8.84
Spain,2019-12,579,0.44,74,26228.039,76198,0.80,0.021,104.90,5.700,18.840,100.200,-0.533,306040,0.3662,7.38
Spain,2020-01,201,0.42,73,26082.324,76430,1.10,0.017,105.70,5.500,40.110,98.200,-0.783,324405,0.3162,10.38
Spain,2020-02,2006,0.27,74,26082.324,75983,0.90,0.020,105.40,5.800,53.540,98.200,-0.783,324405,0.1333,13.67
Spain,2020-03,5407,0.52,106,27282.324,76286,0.10,0.198,90.90,7.300,34.150,98.200,-0.783,324405,0.3682,15.18
Spain,2020-04,4276,0.82,127,30123.824,87401,-0.70,0.220,69.30,8.200,27.510,101.900,-1.308,289070,0.5538,26.62
Spain,2020-05,5078,0.74,126,30863.824,92782,-0.90,0.118,80.50,9.300,30.430,101.900,-1.308,289070,0.4784,26.16
Spain,2020-06,5426,0.51,94,31390.824,96152,-0.30,0.085,89.80,9.200,24.460,101.900,-1.308,289070,0.3505,15.95
Spain,2020-07,-1881,0.37,89,31484.384,99584,-0.70,0.066,97.00,10.100,26.410,113.300,-4.833,250201,0.2207,14.93
Spain,2020-08,1187,0.29,81,31534.384,101815,-0.60,0.062,99.90,9.400,26.370,113.300,-4.833,250201,0.1605,12.95
Spain,2020-09,3813,0.27,79,31754.384,103081,-0.60,0.036,101.80,10.300,38.020,113.300,-4.833,250201,0.123,14.70
Spain,2020-10,3756,0.17,78,32553.404,100884,-0.90,0.038,103.20,10.600,20.570,117.300,-6.156,280966,0.0005,16.95
Spain,2020-11,2487,0.09,70,32553.404,97595,-0.80,0.043,102.50,10.700,22.750,117.300,-6.156,280966,-0.0553,14.53
Spain,2020-12,2122,0.04,66,32553.404,92039.043,-0.60,0.043,103.40,11.700,33.090,117.300,-6.156,280966,-0.0915,13.15
Spain,2021-01,2119,0.08,66,33445.668,91680.943,0.40,0.036,103.30,12.300,27.950,120.400,-7.878,297752,-0.0636,14.36
Spain,2021-02,-2630,0.23,68,33945.668,89310.694,-0.10,0.058,103.10,12.100,19.400,120.400,-7.878,297752,0.0643,16.57
Spain,2021-03,1481,0.31,67,33945.668,88900.444,1.20,0.070,103.70,10.100,18.610,120.400,-7.878,297752,0.1479,16.21
Spain,2021-04,3141,0.37,70,32960.518,88061.772,2.00,0.046,103.80,9.200,16.760,125.700,-8.879,279044,0.2051,16.49
Spain,2021-05,2028,0.52,74,32960.518,85033.087,2.40,0.054,101.70,8.200,15.830,125.700,-8.879,279044,0.377,14.30
Spain,2021-06,2747,0.45,74,32960.518,83313.933,2.50,0.049,100.50,8.100,18.240,125.700,-8.879,279044,0.3039,14.61
Spain,2021-07,-3510,0.33,78,33960.518,82489.328,2.90,0.057,100.80,7.800,16.480,123.100,-6.121,299630,0.164,16.60
Spain,2021-08,1201,0.21,75,33960.518,81734.252,3.30,0.047,101.20,7.800,23.140,123.100,-6.121,299630,0.0598,15.02
Spain,2021-09,2761,0.33,69,33976.15,81316.399,4.00,0.039,102.70,7.600,16.260,123.100,-6.121,299630,0.1967,13.33
Spain,2021-10,3029,0.47,68,33273.09,82269.292,5.40,0.063,103.30,7.500,27.190,121.900,-5.570,298851,0.3523,11.77
Spain,2021-11,-1731,0.47,78,33273.09,83685.224,5.50,0.080,105.90,7.200,17.220,121.900,-5.570,298851,0.3123,15.77
Spain,2021-12,1816,0.41,79,33423.212,89931.57,6.60,0.077,105.70,7.000,24.830,121.900,-5.570,298851,0.2791,13.09
Spain,2022-01,-1044,0.66,78,35143.58,89860.446,6.20,0.054,105.60,6.600,30.150,118.300,-4.715,329317,0.534,12.60
Spain,2022-02,1297,1.11,96,36193.58,94728.686,7.60,0.108,106.30,6.600,20.560,118.300,-4.715,329317,0.9442,16.58
Spain,2022-03,2079,1.22,94,34791.256,88670.797,9.80,0.121,103.50,6.600,33.400,118.300,-4.715,329317,1.0542,16.58
Spain,2022-04,7012,1.69,94,34811.256,82891.084,8.30,0.152,106.20,6.500,26.190,117.400,-3.367,310639,1.5682,12.18
Spain,2022-05,-2407,2.04,109,35101.256,77369.449,8.50,0.147,106.10,6.100,28.710,117.400,-3.367,310639,1.8742,16.58
Spain,2022-06,2797,2.63,118,35022.31,75229.827,10.00,0.203,107.30,6.000,21.330,117.400,-3.367,310639,2.4373,19.27
Spain,2022-07,1727,2.31,123,35062.78,74204.576,10.70,0.241,106.30,5.900,25.870,116.100,-2.663,332194,2.0925,21.75
Spain,2022-08,33,2.15,112,35124.78,72682.746,10.50,0.237,106.60,6.300,31.620,116.100,-2.663,332194,2.0582,9.18
Spain,2022-09,1846,2.92,112,35589.467,71667.93,9.00,0.242,106.20,6.200,25.880,116.100,-2.663,332194,2.8138,10.62
Spain,2022-10,-3634,3.29,110,35898.153,69876.88,7.30,0.253,106.00,5.100,20.580,115.600,-1.885,328980,3.185,10.50
Spain,2022-11,665,3.07,100,36210.153,68917.021,6.70,0.245,105.40,4.600,21.670,115.600,-1.885,328980,2.9341,13.59
Spain,2022-12,619,3.09,100,36155.927,67959.702,5.50,0.251,106.10,3.900,19.400,115.600,-1.885,328980,3.0002,8.98
Spain,2023-01,-3925,3.20,101,37661.927,67381.389,5.90,0.272,105.60,3.000,20.700,113.200,-2.425,355295,3.0442,15.58
Spain,2023-02,955,3.39,102,37794.097,65158.311,6.00,0.222,106.40,2.100,18.700,113.200,-2.425,355295,3.223,16.70
Spain,2023-03,1463,3.43,105,36793.159,72322.706,3.10,0.241,107.90,1.500,15.780,113.200,-2.425,355295,3.2328,19.72
